Out-degree,Clustering coefficient
0,0.013888888888888888
0,0.03333333333333333
0,0.0
0,0.006153846153846154
0,0.0
77,0.02357594936708861
14,0.030478955007256895
0,0.0012099213551119178
0,0.0
3,0.029166666666666667
1,0.009679370840895343
0,0.038461538461538464
0,0.0
0,0.0
1,0.0
21,0.02619047619047619
5,0.01954022988505747
17,0.003676470588235294
0,0.0
0,0.023809523809523808
1,0.0
32,0.0020161290322580645
0,0.017857142857142856
0,0.0
0,0.0
192,0.027488921065332808
0,0.017857142857142856
0,0.08333333333333333
0,0.025
0,0.0
0,0.014619883040935672
0,0.022058823529411766
1,0.0
0,0.0
0,0.0
0,0.007575757575757576
0,0.26666666666666666
0,0.0
0,0.027777777777777776
0,0.0
0,0.010526315789473684
0,0.022222222222222223
29,0.07880133185349611
0,0.0
0,0.045454545454545456
0,0.0
0,0.06666666666666667
10,0.07720588235294118
0,0.1
7,0.027702499247214695
3,0.016483516483516484
2,0.3333333333333333
0,0.06043956043956044
0,0.058333333333333334
4,0.1
0,0.014285714285714285
0,0.0
0,0.0
2,0.5
3,0.02287581699346405
7,0.11904761904761904
0,0.0
0,0.0
205,0.026805356288857007
7,0.021683673469387755
0,0.008658008658008658
27,0.0634469696969697
11,0.037037037037037035
0,0.0
0,0.0
0,0.006535947712418301
0,0.1
0,0.04044117647058824
0,0.3333333333333333
22,0.03333333333333333
20,0.014492753623188406
12,0.09603174603174604
0,0.07142857142857142
0,0.0
66,0.04644080700418728
1,0.04146489104116223
45,0.0967270601987142
2,0.16666666666666666
0,0.030303030303030304
0,0.0
7,0.07
0,0.0
55,0.039057239057239054
0,0.044444444444444446
0,0.041666666666666664
5,0.06209150326797386
0,0.02586206896551724
7,0.023809523809523808
0,0.0
2,0.0
29,0.020935960591133004
0,0.0
0,0.1503267973856209
0,0.0059649122807017545
5,0.052941176470588235
0,0.0
0,0.0
153,0.02519551721357736
2,0.04923076923076923
0,0.01904761904761905
9,0.041666666666666664
0,0.0
0,0.0
22,0.021739130434782608
0,0.027777777777777776
0,0.0
0,0.12087912087912088
0,0.5
0,0.029166666666666667
96,0.00622852233676976
0,0.0196078431372549
0,0.16666666666666666
0,0.06666666666666667
0,0.027777777777777776
0,0.0
0,0.0
0,0.0
0,0.0
0,0.05
0,0.0
0,0.00967741935483871
0,0.0
0,0.5
0,0.0
0,0.007575757575757576
0,0.0
0,0.023809523809523808
0,0.0
0,0.0
2,0.06818181818181818
0,0.0
0,0.0
0,0.16666666666666666
0,0.023809523809523808
0,0.0
0,0.05555555555555555
0,0.16666666666666666
0,0.0
0,0.00641025641025641
3,0.0
2,0.0
9,0.09848484848484848
4,0.0
9,0.05555555555555555
0,0.0036231884057971015
0,0.01
5,0.0
0,0.0
1,0.0
4,0.0
10,0.03636363636363636
0,0.0
188,0.013767886967905024
0,0.0
12,0.0
0,0.0
1,0.16666666666666666
0,0.07575757575757576
0,0.011627906976744186
15,0.07894736842105263
107,0.023883696780893044
0,0.03787878787878788
4,0.0445945945945946
0,0.016666666666666666
0,0.0
0,0.0
0,0.005494505494505495
0,0.5
59,0.03358011634056055
0,0.07692307692307693
0,0.08333333333333333
40,0.02806122448979592
0,0.09523809523809523
0,0.023185483870967742
155,0.037854410782587576
0,0.0
0,0.010638297872340425
0,0.0
0,0.06666666666666667
66,0.052321156773211565
0,0.05
4,0.02923076923076923
0,0.0
0,0.0
0,0.01642512077294686
23,0.07076780758556891
0,0.02070707070707071
0,0.044444444444444446
0,0.0
0,0.0
0,0.006157635467980296
0,0.022222222222222223
0,0.0
0,0.022792022792022793
0,0.0
0,0.05357142857142857
9,0.07160493827160494
1,0.01904761904761905
0,0.057692307692307696
13,0.0
0,0.1
43,0.0040650406504065045
10,0.06166666666666667
18,0.017316017316017316
0,0.011029411764705883
0,0.0
0,0.027472527472527472
0,0.0
0,0.027777777777777776
0,0.0
14,0.0367965367965368
0,0.0
0,0.0
0,0.0
7,0.09523809523809523
83,0.03068889703187981
145,0.01575670498084291
3,0.02406417112299465
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.006157635467980296
0,0.0
0,0.0
0,0.014619883040935672
0,0.017857142857142856
0,0.0
0,0.010452961672473868
0,0.013888888888888888
0,0.005928853754940711
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
17,0.02894736842105263
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.16666666666666666
0,0.0
0,0.014285714285714285
0,0.0
2,0.0
4,0.0
33,0.006628787878787879
0,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
0,0.03333333333333333
6,0.0
43,0.006871035940803382
0,0.0
0,0.015
0,0.0
0,0.0
0,0.0
0,0.029166666666666667
0,0.01098901098901099
5,0.05
25,0.025
0,0.0
0,0.022222222222222223
0,0.08333333333333333
0,0.027777777777777776
0,0.0
0,0.0
14,0.01885369532428356
6,0.054022988505747126
0,0.0
0,0.0
0,0.07142857142857142
0,0.0
86,0.022427184466019417
3,0.0
6,0.022727272727272728
0,0.0
0,0.0
0,0.0
12,0.0
4,0.0
0,0.0
12,0.015151515151515152
0,0.0
0,0.0
197,0.022435409370082735
0,0.0
27,0.050921861281826165
58,0.04079254079254079
0,0.0
0,0.0
0,0.0
0,0.01904761904761905
14,0.01638477801268499
9,0.0380952380952381
0,0.022222222222222223
0,0.0
0,0.0
0,0.041005291005291
0,0.0
0,0.032668881506090805
0,0.0
0,0.0
0,0.0221483942414175
0,0.0125
1,0.011904761904761904
0,0.0
49,0.08683853459972862
0,0.08333333333333333
0,0.0
1,0.16666666666666666
0,0.004166666666666667
0,0.017857142857142856
5,0.08974358974358974
40,0.03858350951374207
33,0.06565656565656566
0,0.015873015873015872
3,0.03333333333333333
0,0.0
6,0.03333333333333333
0,0.0
4,0.0
0,0.0
2,0.0
14,0.0
0,0.0
0,0.0
0,0.044444444444444446
0,0.005928853754940711
0,0.0
5,0.0
0,0.0
1,0.0
48,0.006938020351526364
0,0.017857142857142856
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0036231884057971015
13,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
0,0.13333333333333333
39,0.043859649122807015
124,0.012123484564429446
0,0.004329004329004329
71,0.03983417447728911
4,0.0
81,0.0010802469135802468
0,0.0
0,0.0
0,0.0
7,0.013071895424836602
0,0.0
0,0.03571428571428571
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0125
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00641025641025641
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.023809523809523808
0,0.0
0,0.0
0,0.0
0,0.0
8,0.0
0,0.0
0,0.0
9,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.02197802197802198
24,0.0
0,0.010822510822510822
0,0.03333333333333333
0,0.0
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
0,0.0
9,0.013888888888888888
0,0.05555555555555555
0,0.0
0,0.07142857142857142
225,0.0020238095238095236
0,0.0
4,0.017857142857142856
0,0.25
0,0.0
0,0.0
13,0.04
0,0.0
0,0.0
1,0.0
0,0.1
0,0.0
0,0.0
5,0.07142857142857142
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.041666666666666664
0,0.0
0,0.0
0,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
19,0.009569377990430622
0,0.0
2,0.16666666666666666
0,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
0,0.1
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.08333333333333333
0,0.0049261083743842365
0,0.041666666666666664
0,0.0
0,0.0
0,0.05
0,0.0
0,0.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.15
0,0.0
1,0.0
0,0.0
0,0.0
0,0.5
0,0.16666666666666666
0,0.0
0,0.0
0,0.1527777777777778
0,0.0
0,0.0
2,0.1
0,0.0
0,0.0
0,0.017857142857142856
0,0.0
0,0.023809523809523808
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
42,0.02032520325203252
79,0.013924050632911392
0,0.16666666666666666
0,0.05514705882352941
0,0.05357142857142857
0,0.0
0,0.0
0,0.0
3,0.0
0,0.0005537098560354374
1,0.0
2,0.0
9,0.05555555555555555
44,0.007070707070707071
0,0.03571428571428571
2,0.0
0,0.0
0,0.0
25,0.0
0,0.0
0,0.0
0,0.0
26,0.047692307692307694
0,0.0
5,0.0
0,0.0
12,0.0
0,0.0
0,0.00980392156862745
0,0.0
45,0.011111111111111112
0,0.0
0,0.0
0,0.0
0,0.007575757575757576
0,0.0
4,0.0
0,0.0
10,0.011111111111111112
6,0.0481283422459893
12,0.0
0,0.0
0,0.0
0,0.0
0,0.0
44,0.0459830866807611
177,0.011675349946644906
37,0.047435897435897434
1,0.018421052631578946
1,0.0
22,0.004329004329004329
12,0.009523809523809525
4,0.0
0,0.0
2,0.0
3,0.0
7,0.0
0,0.0
6,0.03333333333333333
0,0.0
5,0.014497422680412372
4,0.0
2,0.0
0,0.0
0,0.0
39,0.06005398110661268
0,0.0
11,0.02727272727272727
1,0.00641025641025641
0,0.0
14,0.0367965367965368
54,0.019217330538085255
4,0.0
0,0.04411764705882353
0,0.0012315270935960591
0,0.0
45,0.048344118766653975
3,0.03333333333333333
0,0.06666666666666667
0,0.0
0,0.0
0,0.0
4,0.0
0,0.0
7,0.13478260869565217
25,0.04
59,0.010918114143920596
0,0.02857142857142857
0,0.0
0,0.0
30,0.03218390804597701
0,0.02275960170697013
8,0.0
0,0.0
5,0.03333333333333333
4,0.0
8,0.0
0,0.0
123,0.026056244168999067
0,0.004723346828609987
0,0.03333333333333333
0,0.1
0,0.004313725490196078
0,0.0
0,0.0
0,0.0
42,0.05523477502995969
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.05555555555555555
8,0.17857142857142858
20,0.010526315789473684
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
42,0.04540420819490587
0,0.0
0,0.015151515151515152
12,0.0
13,0.0
18,0.06340579710144928
7,0.0
0,0.0
1,0.0
1,0.0
1,0.0
4,0.0
13,0.03205128205128205
0,0.0
47,0.07646474677259185
117,0.045653229723166586
2,0.0
2,0.0
5,0.0
10,0.1
6,0.0
9,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
21,0.04523809523809524
0,0.0
10,0.022222222222222223
22,0.004329004329004329
0,0.005847953216374269
34,0.008912655971479501
0,0.041666666666666664
0,0.0
0,0.0
0,0.0
0,0.08333333333333333
0,0.0
0,0.0
0,0.027777777777777776
0,0.0
0,0.0
0,0.0
7,0.017857142857142856
24,0.034420289855072464
33,0.036585365853658534
0,0.0
13,0.024630541871921183
0,0.0
0,0.01282051282051282
0,0.010869565217391304
0,0.1
0,0.0
0,0.0
0,0.13333333333333333
8,0.0
6,0.025
0,0.0
4,0.0
70,0.004554865424430642
0,0.0
11,0.05
6,0.06944444444444445
0,0.0
0,0.004761904761904762
23,0.04450757575757576
0,0.03571428571428571
0,0.0
0,0.0
0,0.0
0,0.0
0,0.022727272727272728
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0032258064516129032
0,0.0
0,0.0
0,0.0
0,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
24,0.018461538461538463
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
9,0.013888888888888888
0,0.0
0,0.0
0,0.0
0,0.007575757575757576
1,0.0
3,0.0
74,0.014439096630877453
0,0.0
0,0.0
1,0.03571428571428571
12,0.047619047619047616
0,0.0
0,0.0
0,0.07142857142857142
0,0.0
0,0.0
0,0.015151515151515152
0,0.00909090909090909
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.003676470588235294
0,0.0
23,0.001976284584980237
0,0.0
0,0.0
0,0.0
0,0.005689900426742532
0,0.0
18,0.032679738562091505
0,0.0
12,0.0
0,0.0
0,0.0
0,0.0
0,0.013888888888888888
0,0.0
0,0.0
4,0.0
7,0.047619047619047616
10,0.022222222222222223
10,0.022222222222222223
33,0.013289036544850499
15,0.027065527065527065
3,0.02666666666666667
5,0.0
21,0.03333333333333333
0,0.03571428571428571
1,0.0
66,0.03576864535768645
7,0.023809523809523808
0,0.0
0,0.0
0,0.0
1,0.0
4,0.0
14,0.04395604395604396
0,0.009195402298850575
14,0.03308823529411765
0,0.03571428571428571
18,0.03594771241830065
148,0.0165260736196319
0,0.0
0,0.0
0,0.0
0,0.024955436720142603
0,0.0
0,0.014778325123152709
40,0.049585672280139
14,0.05790586991010047
51,0.015664160401002505
1,0.0
0,0.0015384615384615385
5,0.038461538461538464
0,0.0
9,0.0
34,0.07387057387057387
29,0.034408602150537634
0,0.26666666666666666
0,0.2222222222222222
0,0.15
1,0.15714285714285714
0,0.050724637681159424
145,0.019013409961685823
0,0.0
0,0.0
0,0.0
0,0.029166666666666667
0,0.0
0,0.0
45,0.037551020408163265
0,0.0
0,0.0
0,0.06944444444444445
0,0.0
10,0.019230769230769232
33,0.10686600221483943
0,0.0
0,0.2
0,0.03803921568627451
95,0.03278988825792269
5,0.11904761904761904
0,0.0
4,0.07602339181286549
0,0.0
54,0.006818181818181818
0,0.0
9,0.012987012987012988
3,0.03409090909090909
0,0.00909090909090909
0,0.0
0,0.0
0,0.0
0,0.03571428571428571
0,0.0
0,0.0
0,0.0125
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.013888888888888888
0,0.0
0,0.0
0,0.0
2,0.0
1,0.0
1,0.0
0,0.0
0,0.0272938443670151
0,0.0
0,0.0
0,0.023809523809523808
0,0.0
8,0.0
6,0.0
1,0.0
12,0.015151515151515152
0,0.027472527472527472
29,0.01600985221674877
1,0.002380952380952381
0,0.0
71,0.016576576576576577
0,0.0
0,0.045454545454545456
0,0.5
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.01282051282051282
0,0.0
0,0.0
1,0.0
19,0.0
0,0.0
0,0.0
0,0.0
3,0.0
0,0.0
7,0.0
0,0.0049261083743842365
0,0.0
0,0.0
16,0.04833333333333333
0,0.0
1,0.0
0,0.008045977011494253
0,0.16666666666666666
30,0.04600606673407482
0,0.0
0,0.03333333333333333
61,0.03279059249208503
0,0.0
0,0.03787878787878788
0,0.07142857142857142
2,0.16666666666666666
0,0.16666666666666666
0,0.008602150537634409
0,0.03296703296703297
0,0.016666666666666666
0,0.018518518518518517
0,0.05
0,0.06666666666666667
120,0.04054179638492635
0,0.03333333333333333
0,0.016098484848484848
0,0.0
0,0.3333333333333333
0,0.08333333333333333
0,0.0
0,0.025
0,0.16666666666666666
36,0.07525252525252525
0,0.023809523809523808
27,0.09713855421686747
33,0.0472972972972973
8,0.09047619047619047
0,0.019230769230769232
0,0.013071895424836602
0,0.0
0,0.01282051282051282
29,0.06673654786862335
0,0.5
0,0.0
42,0.040697674418604654
0,0.023809523809523808
0,0.018421052631578946
0,0.010423786739576214
0,0.05357142857142857
0,0.0
2,0.034420289855072464
0,0.0
77,0.034859876965140126
7,0.08181818181818182
0,0.0
0,0.00980392156862745
33,0.014204545454545454
0,0.014285714285714285
12,0.022727272727272728
1,0.0
8,0.05357142857142857
213,0.008902471432367791
0,0.12121212121212122
42,0.05647590361445783
0,0.0
0,0.0
0,0.0
5,0.12380952380952381
0,0.0
0,0.00909090909090909
0,0.0
0,0.0
0,0.0
0,0.013888888888888888
0,0.0
0,0.0
0,0.0
0,0.038461538461538464
0,0.0
0,0.16666666666666666
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
0,0.15
0,0.00909090909090909
7,0.017857142857142856
0,0.0
0,0.0036231884057971015
0,0.0
0,0.0
0,0.06944444444444445
70,0.017017543859649122
0,0.0
0,0.07142857142857142
0,0.0
0,0.07051282051282051
0,0.0
0,0.0
26,0.033428165007112376
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.09722222222222222
2,0.0
3,0.0
1,0.0
1,0.0
1,0.0
9,0.041666666666666664
30,0.05057471264367816
8,0.0
0,0.0
0,0.0
16,0.016666666666666666
0,0.023809523809523808
0,0.0
8,0.07142857142857142
15,0.01383399209486166
0,0.0
0,0.022727272727272728
40,0.000641025641025641
13,0.005494505494505495
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.017857142857142856
0,0.0
0,0.0
0,0.0
145,0.019492460463405664
0,0.004761904761904762
0,0.08333333333333333
88,0.021067415730337078
0,0.3333333333333333
0,0.0
0,0.0
0,0.022222222222222223
0,0.13333333333333333
0,0.05
0,0.0
0,0.0
0,0.3
0,0.0
0,0.0
0,0.0
10,0.03333333333333333
0,0.0
7,0.023809523809523808
13,0.0
0,0.0
35,0.06470588235294118
0,0.0
0,0.0
3,0.0
0,0.05
0,0.0
0,0.06666666666666667
26,0.010769230769230769
3,0.0
15,0.0
5,0.05
101,0.008121732636295743
1,0.0
15,0.047619047619047616
17,0.025735294117647058
7,0.19047619047619047
10,0.05555555555555555
128,0.021945826423438362
160,0.023322194374825952
3,0.05
31,0.04857142857142857
0,0.0
0,0.0
47,0.04318181818181818
0,0.0
0,0.0043541364296081275
0,0.05303030303030303
0,0.0
0,0.013888888888888888
0,0.025691699604743084
0,0.0
0,0.0
0,0.0
11,0.03508771929824561
129,0.014055349749400741
0,0.0
0,0.03636363636363636
0,0.0
0,0.0
6,0.023809523809523808
0,0.005376344086021506
1,0.012941176470588235
15,0.08333333333333333
0,0.0
35,0.062317429406037
43,0.03522504892367906
2,0.0
0,0.0
0,0.0
3,0.16666666666666666
0,0.0
14,0.027472527472527472
12,0.0
4,0.08333333333333333
1,0.0
12,0.08241758241758242
22,0.010822510822510822
0,0.013888888888888888
0,0.017857142857142856
0,0.0
1,0.0
1,0.0
50,0.031020408163265307
216,0.022657450076804916
0,0.022222222222222223
0,0.02857142857142857
0,0.01566951566951567
28,0.07381082558775287
0,0.0
49,0.04680696661828737
0,0.0
0,0.04044117647058824
0,0.0
0,0.09848484848484848
0,0.0
0,0.009072580645161291
1,0.0
50,0.06076388888888889
0,0.07777777777777778
0,0.0
0,0.02197802197802198
144,0.029664429530201344
0,0.019230769230769232
0,0.0
0,0.0
0,0.01098901098901099
0,0.011180124223602485
0,0.0
0,0.0
4,0.0
3,0.041251778093883355
3,0.0
13,0.10185185185185185
0,0.04945054945054945
0,0.0
36,0.052525252525252523
0,0.0
30,0.04441846873173583
0,0.0
16,0.08
2,0.01904761904761905
0,0.0
0,0.0375
0,0.0
0,0.0
1,0.08333333333333333
10,0.011111111111111112
31,0.01574468085106383
2,0.0
2,0.0
13,0.0
0,0.0
0,0.0
0,0.02727272727272727
0,0.0
0,0.0
85,0.005322128851540616
0,0.0
7,0.044715447154471545
0,0.0
0,0.01098901098901099
0,0.0
5,0.0
0,0.0
3,0.0
2,0.0
0,0.0
30,0.017241379310344827
0,0.007535460992907801
12,0.034482758620689655
4,0.02727272727272727
160,0.008411949685534591
0,0.3333333333333333
0,0.0
0,0.0
0,0.0
81,0.01302885962454469
6,0.08361204013377926
0,0.0
0,0.0
0,0.0
0,0.0
0,0.25
0,0.0
0,0.0
0,0.0
0,0.0
0,0.08333333333333333
0,0.0
0,0.045454545454545456
0,0.5
0,0.0
0,0.0
0,0.3
0,0.0
0,0.022222222222222223
0,0.3333333333333333
0,0.0
119,0.008953168044077135
0,0.25
0,0.0
0,0.16666666666666666
0,0.08333333333333333
0,0.16666666666666666
0,0.0
1,0.03985507246376811
0,0.08333333333333333
0,0.05357142857142857
0,0.0
0,0.16666666666666666
0,0.3333333333333333
0,0.2
0,0.3333333333333333
0,0.0
0,0.0
2,0.1
0,0.08333333333333333
0,0.0
0,0.0
0,0.0
0,0.25
0,0.0
1,0.0
2,0.0
1,0.0
22,0.017316017316017316
7,0.0
0,0.0
0,0.0
11,0.05454545454545454
1,0.0
19,0.014619883040935672
15,0.051515151515151514
23,0.011396011396011397
8,0.0
84,0.014262333411269581
0,0.0
0,0.0
0,0.0
0,0.08333333333333333
0,0.007575757575757576
2,0.016666666666666666
101,0.03670337003670337
6,0.0
4,0.013888888888888888
6,0.09090909090909091
19,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,0.0
0,0.004761904761904762
12,0.0
0,0.0
191,0.028681527730354615
15,0.07046979865771812
0,0.0
45,0.022222222222222223
0,0.0
0,0.0
0,0.0
12,0.02
0,0.0
0,0.0
0,0.0
15,0.045454545454545456
0,0.00641025641025641
35,0.0067226890756302525
0,0.0
0,0.0
0,0.007575757575757576
0,0.0
0,0.0
0,0.017857142857142856
0,0.013888888888888888
0,0.0
0,0.0
31,0.002150537634408602
80,0.033386075949367086
49,0.03506721215663355
0,0.17857142857142858
0,0.013888888888888888
0,0.08333333333333333
0,0.043478260869565216
0,0.14285714285714285
0,0.0
0,0.0
0,0.0
0,0.015151515151515152
22,0.028409090909090908
0,0.13333333333333333
0,0.06060606060606061
0,0.0
0,0.0
27,0.11385350318471338
0,0.0
21,0.05555555555555555
25,0.06153846153846154
0,0.0
125,0.020619731146046937
0,0.0
0,0.01818181818181818
0,0.0
0,0.03333333333333333
0,0.0
35,0.029304029304029304
21,0.023715415019762844
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
20,0.056666666666666664
0,0.0
30,0.025806451612903226
0,0.0
2,0.0
0,0.011111111111111112
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
12,0.0641025641025641
0,0.0
0,0.0
60,0.04824016563146998
0,0.0
47,0.048305084745762714
0,0.0
0,0.0
0,0.3333333333333333
5,0.037815126050420166
0,0.0
0,0.0
0,0.0
0,0.0
109,0.032616436405070504
0,0.0
19,0.06324110671936758
0,0.0
0,0.0
0,0.003676470588235294
0,0.0
9,0.0
0,0.0
0,0.023809523809523808
0,0.08333333333333333
0,0.2
0,0.0
0,0.0
0,0.0
131,0.013035819142689371
20,0.014285714285714285
0,0.0
25,0.07383720930232558
0,0.05
0,0.0
0,0.0
0,0.0
2,0.022727272727272728
0,0.00909090909090909
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.022727272727272728
0,0.023809523809523808
18,0.034210526315789476
0,0.0
7,0.0
0,0.0
210,0.006926406926406926
16,0.042105263157894736
0,0.0
0,0.0
0,0.0
0,0.16666666666666666
0,0.0
0,0.0
0,0.0
1,0.011614401858304297
0,0.0
0,0.14285714285714285
0,0.0
0,0.16666666666666666
0,0.0
1,0.02727272727272727
0,0.0
0,0.017857142857142856
0,0.0
0,0.0
0,0.0
0,0.0
6,0.022267206477732792
16,0.05
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
1,0.0
10,0.01680672268907563
0,0.0
16,0.02631578947368421
139,0.008881330309901738
0,0.0
0,0.0
44,0.004228329809725159
0,0.0
0,0.0
0,0.045454545454545456
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
6,0.0
0,0.017857142857142856
1,0.0
3,0.16666666666666666
7,0.10714285714285714
11,0.0373015873015873
16,0.004166666666666667
0,0.0
16,0.016666666666666666
0,0.0
0,0.0
19,0.029239766081871343
66,0.0011655011655011655
0,0.07142857142857142
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.05
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.07142857142857142
0,0.0
0,0.0
0,0.0
0,0.16666666666666666
22,0.006048387096774193
0,0.0
0,0.007575757575757576
0,0.0
0,0.0
2,0.0
0,0.0
63,0.0445468509984639
0,0.0
99,0.034260642270351006
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.017857142857142856
188,0.02258504949368529
17,0.03295075897815624
0,0.009433962264150943
15,0.05647058823529412
33,0.026515151515151516
7,0.0
53,0.027213352685050797
0,0.0
0,0.045454545454545456
112,0.02730739893211289
0,0.0
0,0.0
0,0.01818181818181818
0,0.0
10,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,0.05
10,0.022222222222222223
0,0.007352941176470588
0,0.0
184,0.022261623325453114
14,0.0457516339869281
13,0.1023391812865497
0,0.003676470588235294
4,0.08823529411764706
0,0.005376344086021506
0,0.027777777777777776
0,0.0
0,0.0
0,0.0
0,0.05555555555555555
0,0.045454545454545456
52,0.04281567489114659
0,0.16666666666666666
0,0.05
0,0.09090909090909091
0,0.0
0,0.05
0,0.0
0,0.16666666666666666
42,0.039965986394557826
0,0.06666666666666667
0,0.0
0,0.03333333333333333
0,0.05714285714285714
5,0.0
0,0.0
0,0.0
1,0.0
0,0.0
3,0.16666666666666666
1,0.0
4,0.07142857142857142
200,0.0318787445229366
1,0.0
11,0.0
0,0.0
0,0.0
5,0.05
2,0.0
29,0.012315270935960592
2,0.0
54,0.02255892255892256
0,0.0
4,0.0196078431372549
0,0.09523809523809523
0,0.0
0,0.0
7,0.02727272727272727
10,0.011111111111111112
7,0.03636363636363636
2,0.0
6,0.03333333333333333
11,0.030303030303030304
0,0.0
0,0.013414634146341463
0,0.047619047619047616
0,0.0
0,0.0
0,0.0
0,0.03676470588235294
0,0.09722222222222222
0,0.0
0,0.01282051282051282
0,0.03571428571428571
0,0.0
0,0.0
0,0.0
0,0.0
57,0.03383458646616541
0,0.03571428571428571
0,0.014705882352941176
79,0.013055954088952654
106,0.03624546931633546
7,0.0
0,0.0
0,0.0
0,0.007575757575757576
0,0.011494252873563218
0,0.013888888888888888
0,0.0
0,0.005494505494505495
0,0.03636363636363636
4,0.0
0,0.0
14,0.04945054945054945
0,0.0
0,0.0
2,0.0
2,0.0
0,0.16666666666666666
0,0.0
19,0.026455026455026454
0,0.3333333333333333
0,0.0
53,0.00181422351233672
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,0.0
19,0.02631578947368421
0,0.16666666666666666
4,0.017857142857142856
23,0.023715415019762844
0,0.0125
0,0.05357142857142857
17,0.050241545893719805
182,0.004310606520551272
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.023809523809523808
0,0.07692307692307693
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.03333333333333333
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.014285714285714285
0,0.0
0,0.0
0,0.16666666666666666
48,0.011479591836734694
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
22,0.025974025974025976
0,0.0
11,0.0
0,0.0
0,0.0
0,0.0
0,0.0
22,0.004329004329004329
0,0.0
