Nodes,Clustering coefficient
1326667560,0.0
1362837201990615047,0.027777777777777776
1477668100493426701,0.0
1499343783070253060,0.0
1500482945651515397,0.04044117647058824
15515317,0.0
2174535898,0.0
219005924,0.06126482213438735
244053999,0.0
2763305468,0.0880952380952381
27660447,0.07575757575757576
28125576,0.013157894736842105
291763976,0.06944444444444445
315895880,0.0
3164390831,0.009881422924901186
32434307,0.0
39512728,0.06725146198830409
405927505,0.016339869281045753
407025911,0.031578947368421054
40953792,0.012987012987012988
416309230,0.03333333333333333
418863047,0.13333333333333333
420675994,0.0
424216485,0.02046783625730994
427403442,0.03508771929824561
429404903,0.07142857142857142
45763,0.045454545454545456
485841317,0.0
51757652,0.011111111111111112
534619476,0.0
574671126,0.0
606259626,0.02197802197802198
65538624,0.0
716951557,0.005434782608695652
736596690,0.041742286751361164
736934931809587201,0.19090909090909092
783414862634446848,0.0
903258170214187010,0.05555555555555555
931746967,0.038461538461538464
1011872936,0.0
108582949,0.0
1497771242,0.0
156198228,0.0
292518912,0.0
328194622,0.011111111111111112
79524480,0.0
1011874398150815744,0.0
1244970348677922816,0.016483516483516484
1438539050940567556,0.0
1438546161955229703,0.008333333333333333
364515347,0.005490196078431373
3687608434,0.03763217298324819
424429448,0.022664199814986123
1011899894607605760,0.03333333333333333
1011902735845863424,0.057971014492753624
1499642540181630977,0.02564102564102564
2574714234,0.0
950098070771036160,0.04868173258003766
1011917061323452416,0.0
1011929624203407360,0.009230769230769232
1213722042,0.01843137254901961
911557507914649600,0.0
916738539282460673,0.0
94324642,0.0
1011961449521008640,0.0
1056181166070489088,0.0
1282328498426851335,0.0
1012033926360190976,0.0
1158280734,0.023809523809523808
1495416118021865476,0.0
440775354,0.0
454142762,0.0
802990094,0.0
831827472,0.0
890187823453798400,0.0
903898838,0.008658008658008658
2672895087,0.0
448997901,0.0
1012262261883396096,0.0
135185413,0.0
191000489,0.0
1012295892718751744,0.0
1366373471454912512,0.0
137042925,0.0003246753246753247
1432483917756616708,0.0
2604664510,0.0
1012315157140209664,0.023391812865497075
1463828442613534724,0.02727272727272727
2875458835,0.0
1012387924745359360,0.1
1338403125670129666,0.0
1012404664321609728,0.16666666666666666
2948783698,0.07051282051282051
1012415892293083136,0.0009555661729574773
1091979440417107968,0.0
1120086032572198912,0.0
1172953888359665664,0.0
1250872416470999044,0.0
1268206925612752896,0.0
1277902610331242496,0.0
1285053221711548416,0.0
1306901779691507712,0.0
1312874089804070912,0.0
1319041399,0.0
1326476911627931648,0.0
1334176368209301504,0.0
1343693225647874049,0.0
1347682373928935427,0.0
135893113,0.017857142857142856
1369771630923288576,0.0
1420151270388736004,0.0
1433774346972147716,0.0
1447581682144514055,0.0
1454846449494204418,0.0
1457828158116450309,0.0
1463567986447601666,0.0
1464320353799634946,0.0
1481957348671463432,0.0
1484285911781318658,0.0
156039467,0.0
1601298356,0.0
2177335109,0.0
219742654,0.0
2469663349,0.0
269935838,0.0007541478129713424
28383964,0.0
2917204096,0.0
330461400,0.0
3435607727,0.0
390936473,0.003676470588235294
419064533,0.006535947712418301
476248086,0.0
720876420356911105,0.0
726767433420312577,0.0
728614726519955456,0.0
741029823426990080,0.0
781920151868477440,0.0
836574583906004992,0.001976284584980237
854243653325344768,0.0
92403540,0.0
925076567713251328,0.0
96310187,0.0
976146312759595009,0.0
979636184342253568,0.0
984325988225036289,0.0
1012422954821586944,0.0
101260386,0.0
1012658052137410560,0.0
395614290,0.0380952380952381
1012718378,0.01999259533506109
125737486,0.027692307692307693
132470882,0.0
14797433,0.0
166197326,0.0
333214378,0.01638655462184874
3380341456,0.02154882154882155
36353564,0.02894074582475406
4877601425,0.046153846153846156
488774565,0.0
51903745,0.0
73352417,0.0
841757707069714432,0.0
858074616,0.03253968253968254
1012765686710579200,0.0
1180514868241338368,0.0
1398701696856080385,0.0
1492902838225276929,0.0
778279145218473984,0.05357142857142857
1012792877343301632,0.0
246910613,0.007432432432432433
1012797513148129280,0.03148148148148148
1048082142004240385,0.0
1092371936787812352,0.0248921639108555
1220783928337977347,0.013703120902176763
1409560136713134094,0.008173076923076924
475091975,0.019556025369978858
1012818918,0.07701149425287357
1492419964732641290,0.1
319074916,0.05476190476190476
876541483,0.05443548387096774
885303356,0.04421768707482993
101284010,0.0
1012869205174243328,0.0
4227664641,0.01098901098901099
1012892857,0.022222222222222223
1365350315122446338,0.0058445353594389245
1231358635005161472,0.0
1349320394969407490,0.0
1359737950108602369,0.0
1726225616,0.004329004329004329
2657120268,0.02564102564102564
3063962499,0.0
47585054,0.02727272727272727
4866306605,0.0
589357705,0.11904761904761904
837325385612283904,0.0
101298754,0.01818181818181818
1200035490629607424,0.1
2425714605,0.04623044096728307
252956888,0.08333333333333333
724477963,0.0
1013071995859275776,0.03333333333333333
1155053234,0.0
127532707,0.011784511784511785
2315349157,0.05555555555555555
267156254,0.5
3092735134,0.5
3566167581,0.5
420221135,0.0
420519045,0.0
4791885441,0.5
551122649,0.5
1013109738345771008,0.0
1013117294,0.03262870564336952
1019550778527305728,0.037296037296037296
104761548,0.0
1055054525285982209,0.03166666666666667
1068498175,0.0
1070463631303819264,0.01831061213579257
1097401157272694784,0.11904761904761904
1130034157378244608,0.048494983277591976
1135800156,0.02824858757062147
1200414244489060352,0.0
1203887463074344960,0.0317926455566905
1238143563017474049,0.0
1260185755,0.033428165007112376
1269795319,0.03529411764705882
1297154614467399680,0.0363932898415657
1372968120034426887,0.01984126984126984
1390470908142399492,0.023809523809523808
1444043812586901508,0.16666666666666666
1445089663144837121,0.022058823529411766
1456762289655271424,0.008114035087719297
1473362297942949892,0.16666666666666666
1487480089080213506,0.05416666666666667
1620754188,0.04767600820232399
190004485,0.0
2167432183,0.05555555555555555
2341987590,0.01632258064516129
2372547330,0.0
2377494538,0.00837395325584302
2490640097,0.0
2515461941,0.06926293779404077
28433379,0.042548076923076925
2969457687,0.04397981254506128
394837520,0.12180451127819548
3988651173,0.0
4704695701,0.10606060606060606
584528289,0.0
830816872652218368,0.004761904761904762
929318281529511936,0.060526315789473685
961368965980348418,0.04
1013131070441746432,0.0
1013151366,0.0
70971449,0.0024630541871921183
1013180768972083200,0.0
1363213735570120705,0.0
1013307085428314112,0.0
1443868124659466242,0.018926553672316385
1477034369160204295,0.00828861061419201
1013363447843737600,0.0
1013376320481517568,0.0
572549273,0.0
1013388264617725952,0.006006006006006006
124433584,0.008122157244964262
260029948,0.0
4063380377,0.015151515151515152
485629253,0.025
572581266,0.0
599080188,0.0
746921484,0.038461538461538464
993557191,0.011111111111111112
1013404334,0.01818181818181818
569940489,0.0
718379617426489344,0.0
1013477358173609984,0.0
1013543443,0.0021517996870109544
1079949870,0.0
1278646254231334917,0.0
1286584999085510656,0.023809523809523808
1286926666665799680,0.0010080645161290322
1362571002438385665,0.0
26801513,0.0
2716913684,0.0
286668043,0.0
360707811,0.0
4218775445,0.0016611295681063123
426724795,0.0007936507936507937
489485871,0.0
567297147,0.0
61857316,0.0
766755128,0.005
913847849053548544,0.0
936637121896566786,0.0
955353067,0.0
984015785470447618,0.0
988250889835212800,0.0
1013577343,0.023809523809523808
2475394267,0.0
1042837105,0.0
1119300777909133312,0.026143790849673203
1140301376460918785,0.014285714285714285
1203064494039150594,0.0
1246545500033224706,0.041666666666666664
1254755875174088704,0.008064516129032258
1304809364629401601,0.007352941176470588
1318499450,0.03333333333333333
1444635831151599619,0.0
1463108766061137920,0.0
157612527,0.0
315216159,0.0
3320939031,0.0
378661982,0.0
478609116,0.0
506134717,0.008771929824561403
725591918,0.0
900733613423161344,0.010101010101010102
928984499081437184,0.0
955421331994050560,0.0039548022598870055
981430933269241861,0.01904761904761905
996848247967711232,0.0
1013681587014307840,0.044444444444444446
1329012933859430401,0.0
219840060,0.0
1013721986,0.021164021164021163
1216009520,0.00980392156862745
225168723,0.02553191489361702
98732981,0.0
1013738288404934656,0.039663461538461536
1161234596,0.1
1236631017944997889,0.0
1244342923061350406,0.0
1260171894,0.03333333333333333
1326530442577768448,0.04792518994739918
1365005193335742464,0.06666666666666667
1398738372575870985,0.004761904761904762
2576093422,0.006049606775559589
349610233,0.3333333333333333
447170173,0.055288461538461536
4480118843,0.06280487804878049
475150043,0.062206572769953054
501491773,0.03918722786647315
523630136,0.03012820512820513
574645287,0.01600547195622435
825588685,0.0
1013759400476139520,0.0
1151446596699283457,0.0
1013846683,0.0
470180296,0.05124716553287982
1013879910,0.01694915254237288
1002865394632314881,0.0
106204756,0.023809523809523808
1263845088209391616,0.0
1316671977671864320,0.1
1370058211953418241,0.0
1376666322,0.0
149167222,0.08333333333333333
1601153826,0.0
186397158,0.10909090909090909
198087700,0.0
2456713886,0.0
254592327,0.0
29694967,0.5
3037643774,0.0
3309098367,0.012315270935960592
338585911,0.008710801393728223
401644328,0.0
403430248,0.0
525763777,0.1
67058546,0.0
90422349,0.0
972872618,0.0
1013954305,0.008059418457648546
1001505012235763713,0.0
1034374981868822528,0.0
1044620866439532544,0.0
1047231384,0.0
107757186,0.0625
1082986110429683713,0.04044117647058824
1108069140156346368,0.0
1225159825392308225,0.0
1337778871471656962,0.0
1343266983945629696,0.0
1361489011,0.0
1367637506,0.0
1432021980455309317,0.0
1636129136,0.015384615384615385
182310790,0.09523809523809523
183686681,0.0
208742858,0.0
232534560,0.0
391602980,0.00641025641025641
419480134,0.023809523809523808
531137551,0.3333333333333333
71756192,0.0014245014245014246
897150701381582849,0.0
916693729821560832,0.00089126559714795
937463430,0.07142857142857142
1013979008,0.0
122014351,0.002840909090909091
362375721,0.0
385626300,0.0
1014149572669657088,0.16666666666666666
1014238049906102272,0.05
2186869770,0.0
1014249414599340032,0.0
1014410976249237504,0.0
1014461635262668800,0.03571428571428571
1021121333382565888,0.0
1023465239478710272,0.030303030303030304
1275730913071112192,0.0
1380163632,0.03333333333333333
1404130227689828356,0.021367521367521368
1510018086,0.004166666666666667
3163571728,0.07692307692307693
379156668,0.0
1014516143586009088,0.019491525423728815
116762901,0.06386554621848739
1168701144,0.041567128523650264
1181288004108861441,0.0
1249789810581147652,0.006493506493506494
1268280433596342273,0.0
1356763460995084288,0.007399577167019027
1390980497636040704,0.05714285714285714
1395372449194184707,0.0
1423228500635439105,0.0
1432091359620517890,0.021739130434782608
1442574363300020224,0.022898154477101845
1486003909504249860,0.0
1492748089,0.0
2241594340,0.02249595188526486
2318930618,0.0
2358106147,0.02849002849002849
2923727128,0.06307692307692307
33001685,0.0
3377465939,0.011111111111111112
492607052,0.001976284584980237
752586021053792256,0.0
765298403173625856,0.00641025641025641
777649623984898048,0.02564102564102564
867743988257783808,0.0
884779487535222784,0.0
912816336,0.02734107997265892
960580612099854343,0.030303030303030304
976742690,0.0
1014541837514825728,0.0
101456289,0.0
1014593797030850560,0.0
101464099,0.0
1014731648,0.0
101477717,0.0
1318108844,0.02564102564102564
1014795610485088256,0.16666666666666666
1014801828075188224,0.0
1231234952,0.03636363636363636
1364298062919794688,0.03684210526315789
1417654477,0.16666666666666666
1014812649111113728,0.0
1026815362443214848,0.0
1014859808632197120,0.03226514486391571
1087476792007495680,0.02058226134055518
1089107530247221249,0.0
1096679853380775936,0.004273504273504274
1169940390448914432,0.018421052631578946
1260652389113171970,0.01310483870967742
137120635,0.023809523809523808
1372944860,0.029411764705882353
1449150965551181827,0.004329004329004329
201012406,0.027777777777777776
2215486250,0.0
2921038485,0.05591655266757866
3432193193,0.0
830834103033458689,0.0125
85149754,0.016666666666666666
922484928561938432,0.0
949926276,0.12857142857142856
973994095440953344,0.03783998587071706
1014882044,0.011689291101055807
1238208769819099146,0.016666666666666666
1334739001933258758,0.009072580645161291
1397354426,0.08888888888888889
1414613757142216707,0.0380952380952381
1431329628988362766,0.0
1433103620413788164,0.0
1440608139049463814,0.009072580645161291
1464788840,0.005797101449275362
1487496015104118784,0.0
1505560448,0.0
194110156,0.00909090909090909
2356251718,0.0
245549687,0.03608986615678776
254442569,0.017857142857142856
3044572539,0.0
3310877290,0.03
407685967,0.009881422924901186
425421920,0.0
468231399,0.0
47252494,0.0
541527026,0.03333333333333333
857249819219382273,0.0
899952481,0.0
101494546,0.0
247336164,0.0
1014989148,0.0
1015055869,0.0
1015149367,0.0
1105530270114025472,0.0
1015166941,0.0
1303824761932439552,0.005494505494505495
1397844188964786178,0.0
1417952684360015872,0.0
4745344654,0.0
761859584,0.0
1015242455334178816,0.0
946417900985954305,0.16666666666666666
1015245939467014144,0.06159420289855073
1015245939467014145,0.0
1446548415500980241,0.015151515151515152
383888615,0.06302521008403361
1015291759,0.06666666666666667
1100776937004457984,0.0022148394241417496
915138254,0.016483516483516484
1015293670763921408,0.0
1136941687241138176,0.02197802197802198
1455681969455501312,0.0
1015307329,0.0
1015327926,0.0
971004364092592128,0.0
1015345393327136768,0.03571428571428571
1256355430030282759,0.02564102564102564
1292762825635569669,0.0
1429710335515181056,0.009881422924901186
16687253,0.0
1015440260,0.004487179487179487
1074572754,0.0
1138097531798327299,0.0
1221786425093476352,0.11904761904761904
1312754838208491522,0.0
1336094520,0.0
1361940115,0.0
1377373874,0.0
235323455,0.0
269723753,0.0
2783540673,0.0
2785214645,0.0
3295067231,0.004761904761904762
438482855,0.0
447432073,0.011111111111111112
480552952,0.0
488706755,0.0
516340144,0.0
586037920,0.0
742754990,0.0
82575595,0.0
835464380108128256,0.0
87051231,0.0
875339752513449986,0.0
1015466012,0.0
101556020,0.3333333333333333
1015572071731081216,0.0
1170353497025462272,0.0
50665410,0.0
997354591,0.0
1015614837349593088,0.03333333333333333
1015661811700510720,0.04435483870967742
1261685750,0.031092436974789917
1462202130891218945,0.011111111111111112
500053935,0.05454545454545454
1015870056,0.0
1015881252912627712,0.015126050420168067
2688705527,0.021052631578947368
801754,0.0
1015883733923172352,0.0
1015918388428918784,0.029945553539019964
417947467,0.027472527472527472
1015939008650727424,0.0
1015943185,0.08333333333333333
1095820868549312512,0.02406417112299465
541692979,0.008712056251071857
54858734,0.05555555555555555
883736059334537218,0.017857142857142856
897845499243503617,0.08333333333333333
1015981045336936448,0.0
1015989050,0.012622720897615708
1077269276,0.034453057708871665
1117558933,0.054187192118226604
111936352,0.0
1197880523533750272,0.015873015873015872
1290097460,0.0
1491470516,0.016666666666666666
1493039701,0.03636363636363636
183283202,0.0
18600275,0.0
2225786343,0.0
235890343,0.01818181818181818
2936119349,0.0
3046855107,0.004329004329004329
335259292,0.0
4577632036,0.021367521367521368
600136789,0.04391127206880942
79211525,0.006493506493506494
828058728536621056,0.0
989192558,0.05668016194331984
1015993314,0.05
1174514317238112256,0.018421052631578946
1016109625,0.0
1016109914,0.0
87306292,0.06060606060606061
1016174976,0.0
1019929135,0.016843971631205674
114145266,0.10451127819548872
1164605350605205509,0.03571428571428571
1304071696018739206,0.005042016806722689
1392398509253480450,0.013333333333333334
1401495095954837506,0.016666666666666666
1402566668233084928,0.045454545454545456
1482984506105774081,0.023809523809523808
206832958,0.07598870056497176
2832177977,0.0
405214695,0.05488815244407622
484654557,0.019230769230769232
513497583,0.041935483870967745
715888011146371072,0.0
740885811831418880,0.022222222222222223
775207523720790016,0.07926829268292683
894286780945641472,0.06060606060606061
914924414332014593,0.014619883040935672
1016255511447199744,0.03333333333333333
368396668,0.05698924731182796
889057141,0.008333333333333333
150301964,0.0
104850697,0.028985507246376812
1089282625,0.0
1158164456,0.0584045584045584
125374717,0.05827886710239651
1297627387610398722,0.051470588235294115
1298633289654243329,0.0
1389470912,0.04285714285714286
1402912290777751553,0.0
1421544834297368578,0.017316017316017316
1427420742,0.0
1429020218706247687,0.0
1612753232,0.025252525252525252
2659183050,0.00909090909090909
33501253,0.01818181818181818
373060153,0.029166666666666667
398640842,0.5
405516333,0.0
411432358,0.004761904761904762
438601393,0.0
80262636,0.0
844236038,0.0
878620152253886464,0.011029411764705883
949928755,0.0
986126049024102400,0.0
1016288304663318528,0.0
1016294209,0.0
1200001362811064320,0.0
1016300620410744832,0.010084033613445379
1018555590447124480,0.0
1051887048850898946,0.0
1867361222,0.0
193701516,0.0
603901912,0.0
1016306425826545664,0.0
1016343062803566592,0.0
1183820211914457089,0.004166666666666667
1016352376666632192,0.004166666666666667
1486868360,0.0
2306281964,0.0
235072525,0.0
2466031543,0.0
41791694,0.0
1016365202,0.0
363692894,0.0008403361344537816
101683526,0.0
248154298,0.0
1017004271462768640,0.0
2251691985,0.0
1017005305,0.009511993382961124
1001138002012327941,0.08333333333333333
1003164805178458113,0.0
1025780549049348096,0.0
1044352496624431105,0.0
1052927598,0.035632183908045977
1056094116,0.023655913978494623
1127851362,0.0
1145817320754950144,0.038011695906432746
1164135819243921408,0.019715142428785606
1164336541,0.011166617690273288
1216444724,0.0
1253183756783026176,0.07407407407407407
1299774722339635200,0.0
1308732091337764864,0.0
1311764074758385667,0.0
1352967118728343553,0.0
1376912321554087939,0.0
1386751423,0.0
146340315,0.0
146608999,0.0
1492837839159054338,0.017857142857142856
1516632822,0.0
1541464447,0.08333333333333333
171941344,0.0
2170527625,0.0
2226315644,0.0
2259974366,0.017857142857142856
228137530,0.08333333333333333
2335372808,0.0
2338719661,0.06666666666666667
234339579,0.0
2347398695,0.0
2498399355,0.0
2548634808,0.0
2715883461,0.0
2781815686,0.0
334777310,0.014112903225806451
3434295058,0.0
368999827,0.0
376413201,0.0
381037300,0.0
4188709647,0.0
4228243886,0.0
424355891,0.0
430189466,0.0
447460479,0.041666666666666664
45317110,0.0
479449551,0.0
48971201,0.1
505083,0.0
51434936,0.1
541458281,0.07575757575757576
727095560700870656,0.0
745207130207170560,0.02696078431372549
781871989891952640,0.16666666666666666
837026506010464259,0.0
85298841,0.0
864091044329259008,0.06666666666666667
885966067188862976,0.0
89014481,0.0
914522900,0.0
920286186316468224,0.0
970846791955443713,0.047619047619047616
1017008443104821248,0.0
1017029779202113536,0.0
2332571271,0.0
1017051931599138816,0.0
1017057949,0.02564102564102564
1027161292354854912,0.03770491803278689
3359262809,0.0
983610227600822272,0.0
1017071858871652352,0.0
1017105506,0.04100145137880987
1026418206,0.028333333333333332
1162426204705697793,0.0
1200141713769193472,0.0
1418842419458682887,0.0
2417856234,0.011083743842364532
330865662,0.08064516129032258
1017112352158863360,0.047619047619047616
1237938136958844929,0.014285714285714285
1478297786,0.0
101717447,0.04365079365079365
1017306026,0.02046783625730994
1207429261101015043,0.0
231452301,0.08333333333333333
44098068,0.045454545454545456
45391358,0.049019607843137254
544190590,0.044096728307254626
1017353439901376512,0.0
1430881134972481544,0.01904761904761905
328486212,0.0
1017358212151078912,0.00909090909090909
1384034666705874950,0.0
331491789,0.0
1017371210,0.09523809523809523
1017502542522142720,0.06666666666666667
204814083,0.0380952380952381
998237902055395328,0.07142857142857142
1017667801,0.011857707509881422
1152274197374210053,0.0
1221759367478960129,0.0
130182734,0.0
1428420057705685002,0.0
1497564121444855808,0.03787878787878788
2512848503,0.0
906488575,0.0
1017685566345875456,0.0
1168127436678139907,0.08333333333333333
10177112,0.0
1126846357782892545,0.0
1444991450329067526,0.0
1017735928218046464,0.04411764705882353
1021332450893541376,0.03901996370235935
1247489806944305152,0.011111111111111112
1308714015938482177,0.0032679738562091504
329598180,0.0
491255447,0.03133903133903134
777506688316411904,0.25
820561067810189313,0.0
947657522646802432,0.0
948255017089355776,0.0
985142934726160384,0.0
1017769598995877888,0.0
1017795801282736128,0.0
1230568851579867136,0.0
813437303108538369,0.0
1017807360075665408,0.07341269841269842
1443961237512069120,0.05
101782488,0.0
1017825028707160064,0.0
275078542,0.0006097560975609756
4163746227,0.0
57333014,0.0
954798518643851264,0.0
999733448511246336,0.0
1017848091377045504,0.08333333333333333
1017919212243898368,0.0
1017975031,0.015321477428180574
1254021896116539392,0.029411764705882353
1254521952338878469,0.0
1261232156052987904,0.0
1528603020,0.0
3363971980,0.008534850640113799
45118297,0.0014245014245014246
480275894,0.0
85099571,0.0
894567745655902209,0.004262574595055414
1018023498,0.05
1014839041223790592,0.0
1086984555352023040,0.012462108454024925
135859697,0.015789473684210527
3425656497,0.0
1018036205026463744,0.05168408826945412
1029279415900020738,0.0
1453699745541763074,0.08333333333333333
1492979778068140032,0.0
380949752,0.0
43303128,0.0
518486571,0.04853228962818004
720298583296061440,0.06340579710144928
1018054458981351424,0.021839080459770115
1272570747039428609,0.016339869281045753
401945183,0.0
422177795,0.005128205128205128
539098109,0.04945054945054945
974281447610646528,0.0
1018058756,0.0
774533134138404864,0.02619047619047619
1018094313207672832,0.009852216748768473
1163777072139001863,0.0
1164112796931579904,0.0
15025490,0.0
1579745006,0.0
1732672866,0.035265700483091786
2845731895,0.0
410562774,0.0
69896457,0.0
867639827419811840,0.0
1018132463066009600,0.001568627450980392
1316677024577093633,0.016483516483516484
1361283104078503940,0.0
1376248962513010690,0.0
1382817198083825664,0.04487179487179487
1399254564910645248,0.0
1426156424057458688,0.0
16695800,0.0
190614834,0.0
2454559204,0.017718715393133997
2639456539,0.0
2894480764,0.0
2960329517,0.0
3399301779,0.0
4286432421,0.0
537260224,0.002380952380952381
906647100309590016,0.008771929824561403
1018162078409019392,0.023798076923076922
1031634478903570438,0.03218390804597701
1288244150580715522,0.0
1406899222729875456,0.0
157634351,0.015151515151515152
786797929,0.0
928611552151916544,0.011029411764705883
950088538128896000,0.011111111111111112
1018286869,0.0
2227364558,0.0
2346386829,0.0
2584216460,0.0
428463481,0.0
1018323662,0.0
1018338907,0.0
1018356306,0.06209150326797386
1018369089625034752,0.0
2460839558,0.0
1018387262,0.0
1095820980,0.0
1018464735543615488,0.027472527472527472
1018468604843618304,0.017992424242424244
1026805642168868865,0.0
1968716312,0.0196078431372549
30072060,0.0
994611643932905472,0.0
1018518893638377472,0.0
1018831845256060928,0.007894736842105263
103062117,0.0
1388575201743589386,0.0
1479594770762711046,0.0
2162983644,0.0
2725838630,0.03594771241830065
303365029,0.0
444724633,0.0
1018833945415356416,0.017857142857142856
1051473634852790273,0.0023423423423423423
1018861386443739136,0.0
1018861386443739142,0.0
2870697537,0.0
757521583703461888,0.0
1018886994435493888,0.1111111111111111
1044958567,0.06572258533042846
619760452,0.022222222222222223
101888791,0.0
1018921420519301120,0.16666666666666666
1426912992575295489,0.003875968992248062
168782371,0.022900763358778626
1018941902866059264,0.004166666666666667
1324261964156198912,0.0
1541256320,0.0
2703397225,0.08333333333333333
417962415,0.0
1019020613724221440,0.0
2342910165,0.0
1019176103687094272,0.0
1019264194863132672,0.06236275801493193
1246830236,0.08333333333333333
1310209976,0.13421052631578947
1360779206322495490,0.0
1374253160,0.07142857142857142
1402257028391882754,0.019762845849802372
2294206623,0.058333333333333334
2635672831,0.04678362573099415
2679522658,0.06666666666666667
2792071222,0.0
4254101320,0.055443548387096774
432661736,0.02564102564102564
456523216,0.0
545485436,0.1
8032202,0.09539473684210527
882000860942827522,0.03333333333333333
1019279465577418752,0.1
1019288033202405376,0.02617662612374405
1053258748230332416,0.03260537568723274
1353859875898597377,0.006530612244897959
1364675559511515136,0.0
1396128187789287435,0.0
1432044081870430212,0.03787878787878788
1460029354436661248,0.04942528735632184
1478828797508079617,0.004761904761904762
1484908495799570433,0.007142857142857143
1496229300953042951,0.004761904761904762
422706269,0.0
562177112,0.049707602339181284
1019345719747141632,0.0
189410830,0.0
424364935,0.0
1019368217024909312,0.041666666666666664
1019397072,0.01847290640394089
121892633,0.0
1232667590067093506,0.16666666666666666
1258828655591075845,0.041666666666666664
1266479624894152707,0.004032258064516129
2182972605,0.046365914786967416
884560465,0.0
1019434505264881664,0.0
413147086,0.019943019943019943
1019448346166128640,0.047619047619047616
1348395776867762182,0.07056451612903226
1019473028768559104,0.0
214233801,0.08333333333333333
1019499052172546048,0.0
1210709960415490048,0.0
2875225859,0.0
1019503295143071744,0.0
1019520216823459840,0.0
1019525712,0.0
1019569085519101952,0.0
1019585222,0.011100832562442183
2355207392,0.0
257379383,0.058333333333333334
2735304123,0.0
342086850,0.0
354275752,0.03333333333333333
388203039,0.0
775766232159191040,0.020935960591133004
981455212673142785,0.0
1019613249493495808,0.0
1019617672206659584,0.005263157894736842
1163755609591832576,0.0
1181246838504120327,0.03333333333333333
1237859549224165378,0.5
1296462658653294592,0.0
1312656702697766913,0.0
1332643849647296512,0.0
1377543290212524035,0.0
1410886618538557440,0.1
1448979488893804546,0.0
1478430343166414860,0.08333333333333333
1481281214065655812,0.0
1484142195158523908,0.0
1491083988865363982,0.0
1493707152783024141,0.0
2450233248,0.0
2805892239,0.0
3026284298,0.0
3157679753,0.0
1019621874744127488,0.0
1019722062,0.05
1019757966,0.0
41373515,0.008602150537634409
1019829440736583680,0.036544850498338874
1075084718,0.0
1145819168643702785,0.0
1265052798,0.02813852813852814
1280098568892801025,0.0
1471057951486062595,0.006628787878787879
1586543960,0.0
2343158218,0.0
266249609,0.08333333333333333
3261069747,0.031315868714242696
441849135,0.011585365853658536
778606542241366017,0.0032679738562091504
807906807297490944,0.0
952583023,0.032679738562091505
998649596606844929,0.0
1019882040639057920,0.04252873563218391
1019882040639057921,0.0
1019893656596205568,0.0
1477926176324829185,0.0
767703354051026944,0.0
1019908465,0.0
1612754336,0.0
564489238,0.005689900426742532
1019914269494792192,0.025714285714285714
1150480869263646722,0.0
1280150521748348929,0.0
1431931369043681280,0.01085291113381001
3363821860,0.010986267166042446
555374641,0.029239766081871343
991614233262592000,0.05514705882352941
1019916936,0.0
1020002929238073344,0.007352941176470588
1427309905,0.0
3293785419,0.0
3323082688,0.022222222222222223
1020144950909054976,0.027472527472527472
1006339238735110144,0.0
579282610,0.0
1020189447340675072,0.0
102020103,0.0
1020249080444964864,0.005555555555555556
1130451325,0.0
1703925128,0.019230769230769232
22132462,0.0
2746586057,0.0
335236883,0.0
433357329,0.0
44574685,0.016025641025641024
622354597,0.0075075075075075074
945200753551044608,0.021739130434782608
1020251871888445440,0.0
1020272317,0.0
1020284467,0.007142857142857143
1122498446,0.0
1206173568704434176,0.0
1648553893,0.00909090909090909
453834169,0.0
925052275,0.0
1020299980102340608,0.0
1037083278820483072,0.0272895467160037
1063015987,0.5
1155174180264038401,0.0
1350201534211117057,0.03571428571428571
1367203155440771082,0.06818181818181818
1371432436387749891,0.05
1371468588796805120,0.07422640031335684
1446500137602322440,0.0
1481599973477298178,0.015647226173541962
1485937615899709441,0.03676470588235294
3345387454,0.036290322580645164
372746176,0.1
428573061,0.044444444444444446
822348898127724545,0.16666666666666666
1020343309452144640,0.0
1020349367859990528,0.0
380570951,0.0
1020365678233178112,0.0
1343834791,0.0
38001497,0.0
1020367765927055360,0.016339869281045753
221681749,0.011379800853485065
1020368494234341376,0.0
1231899811,0.038244766505636074
1020380156194631680,0.02250594279579787
1034100285076135937,0.03982930298719772
1035805719789010945,0.0
1086119378,0.030303030303030304
1118997350,0.022222222222222223
1143597739567190016,0.0
1248609816576065539,0.0
129443586,0.007575757575757576
1307938631911342080,0.13846153846153847
1344976600706772993,0.0
1359758912174645249,0.011611030478955007
1452989681319174146,0.0
1627031726,0.02631578947368421
1902963848,0.0
1912357064,0.0
2325995994,0.0935672514619883
268899621,0.0
275754256,0.07142857142857142
2925202559,0.029624404866866513
419094387,0.04983164983164983
419557618,0.09952229299363058
424235813,0.0
43738572,0.0
446609691,0.011029411764705883
44882802,0.25
4514320401,0.06666666666666667
4523308156,0.06931216931216931
456907209,0.0
54250617,0.0
547501263,0.017548076923076923
594536823,0.0
751414388,0.041666666666666664
771016542553268224,0.007692307692307693
789715311088001024,0.04124293785310734
799007315034800128,0.03337468982630273
80837420,0.08333333333333333
835240102540492801,0.016666666666666666
867024865,0.047619047619047616
879809612148613120,0.05
884782095893188608,0.01842020592020592
934197043,0.0
942420194,0.0
9599492,0.0
978385568806694917,0.03787878787878788
1020396353493577728,0.0
1337295219985944578,0.0
430437851,0.0
4787846963,0.0
1020399913350426624,0.0
