In-degree,Clustering coefficient
20,0.13421052631578947
1,0.0
8,0.07142857142857142
23,0.019762845849802372
16,0.058333333333333334
19,0.04678362573099415
6,0.06666666666666667
2,0.0
9,0.055443548387096774
13,0.02564102564102564
1,0.0
5,0.1
8,0.09539473684210527
16,0.03333333333333333
0,0.1
0,0.02617662612374405
88,0.03260537568723274
50,0.006530612244897959
15,0.0
9,0.0
12,0.03787878787878788
21,0.04942528735632184
15,0.004761904761904762
21,0.007142857142857143
15,0.004761904761904762
5,0.0
17,0.049707602339181284
0,0.0
2,0.0
4,0.0
0,0.041666666666666664
0,0.01847290640394089
2,0.0
4,0.16666666666666666
9,0.041666666666666664
32,0.004032258064516129
46,0.046365914786967416
1,0.0
0,0.0
27,0.019943019943019943
6,0.047619047619047616
32,0.07056451612903226
0,0.0
4,0.08333333333333333
0,0.0
5,0.0
7,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.011100832562442183
1,0.0
16,0.058333333333333334
2,0.0
1,0.0
6,0.03333333333333333
5,0.0
29,0.020935960591133004
7,0.0
0,0.0
0,0.005263157894736842
1,0.0
6,0.03333333333333333
2,0.5
2,0.0
2,0.0
2,0.0
1,0.0
1,0.1
3,0.0
4,0.08333333333333333
6,0.0
1,0.0
7,0.0
1,0.0
1,0.0
2,0.0
3,0.0
1,0.0
0,0.0
2,0.05
0,0.0
31,0.008602150537634409
5,0.036544850498338874
6,0.0
1,0.0
5,0.02813852813852814
7,0.0
33,0.006628787878787879
4,0.0
6,0.0
4,0.08333333333333333
8,0.031315868714242696
41,0.011585365853658536
18,0.0032679738562091504
3,0.0
11,0.032679738562091505
4,0.0
0,0.04252873563218391
3,0.0
0,0.0
2,0.0
5,0.0
0,0.0
10,0.0
38,0.005689900426742532
0,0.025714285714285714
7,0.0
23,0.0
89,0.01085291113381001
90,0.010986267166042446
19,0.029239766081871343
2,0.05514705882352941
0,0.0
0,0.007352941176470588
2,0.0
4,0.0
10,0.022222222222222223
0,0.027472527472527472
7,0.0
2,0.0
0,0.0
0,0.0
0,0.005555555555555556
4,0.0
13,0.019230769230769232
1,0.0
5,0.0
10,0.0
2,0.0
35,0.016025641025641024
37,0.0075075075075075074
23,0.021739130434782608
0,0.0
0,0.0
0,0.007142857142857143
2,0.0
2,0.0
11,0.00909090909090909
8,0.0
3,0.0
0,0.0
8,0.0272895467160037
2,0.5
3,0.0
8,0.03571428571428571
12,0.06818181818181818
5,0.05
17,0.07422640031335684
1,0.0
38,0.015647226173541962
17,0.03676470588235294
32,0.036290322580645164
4,0.1
14,0.044444444444444446
3,0.16666666666666666
0,0.0
0,0.0
8,0.0
0,0.0
8,0.0
6,0.0
0,0.016339869281045753
39,0.011379800853485065
1,0.0
16,0.038244766505636074
3,0.02250594279579787
38,0.03982930298719772
7,0.0
12,0.030303030303030304
2,0.022222222222222223
1,0.0
6,0.0
9,0.007575757575757576
11,0.13846153846153847
8,0.0
53,0.011611030478955007
2,0.0
19,0.02631578947368421
7,0.0
8,0.0
4,0.0935672514619883
5,0.0
5,0.07142857142857142
15,0.029624404866866513
26,0.04983164983164983
19,0.09952229299363058
7,0.0
2,0.0
16,0.011029411764705883
4,0.25
6,0.06666666666666667
40,0.06931216931216931
1,0.0
3,0.0
63,0.017548076923076923
1,0.0
9,0.041666666666666664
26,0.007692307692307693
10,0.04124293785310734
14,0.03337468982630273
4,0.08333333333333333
16,0.016666666666666666
7,0.047619047619047616
5,0.05
10,0.01842020592020592
3,0.0
11,0.0
3,0.0
12,0.03787878787878788
0,0.0
1,0.0
10,0.0
1,0.0
0,0.0
0,0.0
0,0.03333333333333333
0,0.0
10,0.011111111111111112
21,0.007142857142857143
6,0.023809523809523808
1,0.09722222222222222
43,0.01273532668881506
93,0.04534587185208798
48,0.04179900902045484
0,0.023972602739726026
17,0.023715415019762844
74,0.011292114031840059
50,0.001568627450980392
15,0.058333333333333334
9,0.0
0,0.017316017316017316
0,0.0
6,0.0
1,0.0
0,0.08333333333333333
1,0.017857142857142856
0,0.044444444444444446
67,0.007462686567164179
0,0.0
1,0.0
14,0.005494505494505495
6,0.03333333333333333
0,0.15
0,0.017195767195767195
3,0.04940711462450593
8,0.0
2,0.0
2,0.0
0,0.03166666666666667
2,0.0
124,0.03960200965422126
0,0.013286713286713287
1,0.0
4,0.0
4,0.0
3,0.0
4,0.012698412698412698
1,0.03333333333333333
0,0.038461538461538464
33,0.027462121212121212
0,0.003676470588235294
6,0.0
3,0.0
4,0.0
0,0.0
0,0.0
1,0.0
0,0.0
6,0.020161290322580645
25,0.05516840882694541
25,0.03166666666666667
8,0.03571428571428571
9,0.013888888888888888
22,0.029943502824858758
8,0.0
24,0.024024024024024024
6,0.0
5,0.15
3,0.16666666666666666
3,0.3333333333333333
9,0.027925531914893616
16,0.029166666666666667
14,0.01904761904761905
14,0.027472527472527472
15,0.014285714285714285
17,0.009057971014492754
3,0.16666666666666666
10,0.022222222222222223
2,0.5
0,0.0
4,0.0
0,0.0
7,0.0
5,0.0
0,0.037037037037037035
50,0.011428571428571429
0,0.014264264264264264
3,0.0
6,0.0
3,0.0
14,0.038461538461538464
0,0.017543859649122806
1,0.0
53,0.028025793650793652
5,0.0
5,0.0
2,0.0
20,0.010526315789473684
28,0.025128267280733647
1,0.0
0,0.044444444444444446
21,0.01904761904761905
4,0.0
7,0.05238095238095238
13,0.038461538461538464
0,0.00909090909090909
4,0.0
2,0.0
10,0.022222222222222223
14,0.008771929824561403
7,0.0
3,0.0
0,0.0
0,0.0
7,0.0
2,0.0
0,0.014141414141414142
9,0.0
1,0.0
1,0.0
1,0.0
8,0.017857142857142856
23,0.011857707509881422
1,0.0
12,0.009523809523809525
14,0.0
0,0.05
49,0.007227891156462585
0,0.0
0,0.027777777777777776
1,0.0
0,0.21428571428571427
172,0.05426295449167916
0,0.03333333333333333
2,0.0
0,0.0
8,0.125
0,0.0
4,0.05295566502463054
7,0.03485064011379801
1,0.0
2,0.0
3,0.0
4,0.0
1,0.0
7,0.0
0,0.0
0,0.007192460317460317
11,0.02727272727272727
12,0.015151515151515152
1,0.0
1,0.0
5,0.05
4,0.2222222222222222
3,0.0
0,0.009259259259259259
4,0.08333333333333333
1,0.0
2,0.0
0,0.0
0,0.003968253968253968
16,0.049783549783549784
12,0.03205128205128205
0,0.0
26,0.07310315430520034
0,0.0
7,0.07142857142857142
0,0.0
0,0.004878048780487805
11,0.029239766081871343
1,0.0
27,0.03615819209039548
11,0.0
10,0.01904761904761905
4,0.0
0,0.0
0,0.0
0,0.021645021645021644
5,0.0
1,0.0
26,0.009230769230769232
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
0,0.07142857142857142
0,0.023809523809523808
10,0.0
0,0.0
17,0.014705882352941176
3,0.024363233665559248
17,0.0625
3,0.0
14,0.01098901098901099
5,0.0
112,0.04459336477206916
9,0.0
4,0.0
4,0.08333333333333333
6,0.0
12,0.015151515151515152
2,0.0
31,0.034408602150537634
0,0.005847953216374269
7,0.0
2,0.0
1,0.011029411764705883
14,0.0
0,0.0
0,0.020716385993049986
2,0.16666666666666666
6,0.0
33,0.044715447154471545
49,0.003401360544217687
5,0.029947152084556665
18,0.0
7,0.0
5,0.0
1,0.0
11,0.0272654370489174
1,0.03723404255319149
34,0.03484320557491289
11,0.00909090909090909
8,0.10714285714285714
2,0.0
19,0.043859649122807015
3,0.0
1,0.02490566037735849
19,0.032974962118478966
5,0.05
9,0.013888888888888888
11,0.00909090909090909
7,0.07142857142857142
0,0.0
0,0.023809523809523808
10,0.0
2,0.05454545454545454
0,0.03636363636363636
7,0.017857142857142856
0,0.0
3,0.0
1,0.0
2,0.0
3,0.0
2,0.0
4,0.0
22,0.008658008658008658
2,0.0
3,0.0
0,0.003875968992248062
8,0.017857142857142856
1,0.0
1,0.0
4,0.0
4,0.08333333333333333
1,0.0
1,0.0
1,0.0
3,0.06818181818181818
3,0.16666666666666666
23,0.023715415019762844
21,0.023809523809523808
12,0.015151515151515152
7,0.09523809523809523
1,0.0
4,0.0
1,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.014285714285714285
2,0.0
15,0.004761904761904762
5,0.1
0,0.0011494252873563218
3,0.0
2,0.0
17,0.03676470588235294
6,0.0
12,0.0
2,0.0
4,0.0
1,0.0
0,0.00709366391184573
2,0.0
1,0.009195402298850575
4,0.04873949579831933
4,0.0
1,0.0
3,0.0
2,0.0
21,0.02754237288135593
10,0.03333333333333333
16,0.0
4,0.0
6,0.0
4,0.08333333333333333
18,0.006535947712418301
4,0.0
14,0.01098901098901099
1,0.0
10,0.07777777777777778
6,0.0
2,0.5
12,0.007575757575757576
6,0.03333333333333333
16,0.0
13,0.00641025641025641
4,0.0
2,0.0
2,0.0
3,0.0
2,0.0
8,0.07142857142857142
7,0.0
1,0.0
3,0.0
0,0.01098901098901099
3,0.0
0,0.0
0,0.015151515151515152
1,0.0
7,0.0
2,0.0
0,0.0
1,0.07142857142857142
30,0.0367816091954023
6,0.05429713524317122
3,0.02349514563106796
21,0.0
7,0.023809523809523808
15,0.014285714285714285
9,0.0
2,0.0
15,0.047619047619047616
5,0.15
14,0.038461538461538464
8,0.0
8,0.125
1,0.0
4,0.012484394506866416
33,0.000946969696969697
0,0.0
2,0.0
3,0.0
0,0.0
1,0.0
1,0.0
1,0.0
0,0.0
1,0.0
0,0.023391812865497075
7,0.0
1,0.0
32,0.028019323671497585
1,0.0
0,0.0
0,0.0
0,0.0
2,0.3333333333333333
0,0.0
6,0.0
4,0.0
4,0.0
0,0.03333333333333333
23,0.05194805194805195
10,0.022222222222222223
1,0.1
5,0.0
7,0.02
0,0.0
0,0.03571428571428571
1,0.0
1,0.0
4,0.025362318840579712
11,0.01818181818181818
1,0.0
0,0.0
9,0.03609774157719363
0,0.02197802197802198
23,0.010869565217391304
0,0.0
1,0.0
4,0.0
0,0.0
2,0.0
0,0.0
5,0.0
9,0.027777777777777776
6,0.03333333333333333
2,0.5
1,0.0
1,0.0
1,0.0
5,0.03333333333333333
37,0.0037537537537537537
1,0.0
3,0.16666666666666666
2,0.0
1,0.0
1,0.0
2,0.5
3,0.0
2,0.0
3,0.0
2,0.0
1,0.0
2,0.0
2,0.5
1,0.0
1,0.0
2,0.0
1,0.0
2,0.0
2,0.5
1,0.0
2,0.5
1,0.0
1,0.0
1,0.0
1,0.0
2,0.5
0,0.0
11,0.01818181818181818
2,0.0
0,0.0
0,0.007575757575757576
12,0.015151515151515152
6,0.0
1,0.0
1,0.0
5,0.0
0,0.02727272727272727
0,0.011934055118110236
47,0.00046253469010175765
4,0.08333333333333333
4,0.0
4,0.09523809523809523
8,0.0
4,0.0
21,0.007142857142857143
4,0.0
16,0.029166666666666667
9,0.013888888888888888
10,0.03333333333333333
8,0.0
26,0.006153846153846154
13,0.0
3,0.02357594936708861
39,0.030478955007256895
58,0.0012099213551119178
13,0.0
13,0.029166666666666667
57,0.009679370840895343
13,0.038461538461538464
1,0.0
3,0.0
20,0.0
0,0.02619047619047619
25,0.01954022988505747
0,0.003676470588235294
2,0.0
7,0.023809523809523808
3,0.0
0,0.0020161290322580645
8,0.017857142857142856
5,0.0
4,0.0
24,0.027488921065332808
8,0.017857142857142856
4,0.08333333333333333
16,0.025
7,0.0
19,0.014619883040935672
17,0.022058823529411766
6,0.0
3,0.0
4,0.0
12,0.007575757575757576
6,0.26666666666666666
1,0.0
9,0.027777777777777776
4,0.0
20,0.010526315789473684
36,0.022222222222222223
14,0.07880133185349611
2,0.0
11,0.045454545454545456
4,0.0
10,0.06666666666666667
9,0.07720588235294118
6,0.1
75,0.027702499247214695
11,0.016483516483516484
2,0.3333333333333333
14,0.06043956043956044
16,0.058333333333333334
2,0.1
15,0.014285714285714285
4,0.0
3,0.0
0,0.5
15,0.02287581699346405
0,0.11904761904761904
5,0.0
1,0.0
0,0.026805356288857007
44,0.021683673469387755
22,0.008658008658008658
6,0.0634469696969697
9,0.037037037037037035
8,0.0
6,0.0
18,0.006535947712418301
6,0.1
17,0.04044117647058824
3,0.3333333333333333
3,0.03333333333333333
6,0.014492753623188406
26,0.09603174603174604
8,0.07142857142857142
6,0.0
7,0.04644080700418728
57,0.04146489104116223
14,0.0967270601987142
4,0.16666666666666666
12,0.030303030303030304
1,0.0
20,0.07
3,0.0
0,0.039057239057239054
10,0.044444444444444446
9,0.041666666666666664
13,0.06209150326797386
29,0.02586206896551724
0,0.023809523809523808
3,0.0
0,0.0
0,0.020935960591133004
3,0.0
18,0.1503267973856209
76,0.0059649122807017545
30,0.052941176470588235
2,0.0
9,0.0
5,0.02519551721357736
24,0.04923076923076923
15,0.01904761904761905
7,0.041666666666666664
5,0.0
6,0.0
1,0.021739130434782608
9,0.027777777777777776
2,0.0
14,0.12087912087912088
2,0.5
16,0.029166666666666667
1,0.00622852233676976
18,0.0196078431372549
3,0.16666666666666666
10,0.06666666666666667
9,0.027777777777777776
6,0.0
1,0.0
1,0.0
2,0.0
5,0.05
5,0.0
31,0.00967741935483871
2,0.0
3,0.5
3,0.0
12,0.007575757575757576
9,0.0
15,0.023809523809523808
3,0.0
2,0.0
10,0.06818181818181818
10,0.0
5,0.0
4,0.16666666666666666
7,0.023809523809523808
5,0.0
10,0.05555555555555555
4,0.16666666666666666
3,0.0
13,0.00641025641025641
0,0.0
0,0.0
3,0.09848484848484848
0,0.0
0,0.05555555555555555
24,0.0036231884057971015
25,0.01
0,0.0
4,0.0
0,0.0
0,0.0
3,0.03636363636363636
1,0.0
25,0.013767886967905024
1,0.0
0,0.0
4,0.0
2,0.16666666666666666
12,0.07575757575757576
44,0.011627906976744186
5,0.07894736842105263
1,0.023883696780893044
12,0.03787878787878788
35,0.0445945945945946
21,0.016666666666666666
3,0.0
4,0.0
14,0.005494505494505495
2,0.5
3,0.03358011634056055
13,0.07692307692307693
4,0.08333333333333333
9,0.02806122448979592
7,0.09523809523809523
32,0.023185483870967742
27,0.037854410782587576
2,0.0
47,0.010638297872340425
2,0.0
6,0.06666666666666667
7,0.052321156773211565
5,0.05
22,0.02923076923076923
1,0.0
1,0.0
46,0.01642512077294686
24,0.07076780758556891
45,0.02070707070707071
10,0.044444444444444446
13,0.0
10,0.0
29,0.006157635467980296
10,0.022222222222222223
4,0.0
27,0.022792022792022793
2,0.0
8,0.05357142857142857
20,0.07160493827160494
16,0.01904761904761905
13,0.057692307692307696
0,0.0
5,0.1
1,0.0040650406504065045
17,0.06166666666666667
4,0.017316017316017316
17,0.011029411764705883
14,0.0
14,0.027472527472527472
2,0.0
9,0.027777777777777776
6,0.0
8,0.0367965367965368
3,0.0
1,0.0
3,0.0
0,0.09523809523809523
22,0.03068889703187981
0,0.01575670498084291
31,0.02406417112299465
5,0.0
5,0.0
3,0.0
2,0.0
1,0.0
29,0.006157635467980296
3,0.0
1,0.0
19,0.014619883040935672
8,0.017857142857142856
8,0.0
42,0.010452961672473868
9,0.013888888888888888
23,0.005928853754940711
1,0.0
6,0.03333333333333333
1,0.0
1,0.0
3,0.02894736842105263
1,0.0
1,0.0
1,0.0
1,0.0
4,0.0
14,0.0
1,0.0
1,0.0
2,0.0
1,0.0
4,0.16666666666666666
1,0.0
15,0.014285714285714285
4,0.0
0,0.0
0,0.0
0,0.006628787878787879
1,0.0
3,0.16666666666666666
3,0.0
2,0.0
4,0.0
1,0.0
2,0.0
1,0.0
2,0.0
1,0.0
1,0.0
4,0.0
1,0.0
0,0.0
6,0.03333333333333333
0,0.0
1,0.006871035940803382
6,0.0
25,0.015
9,0.0
1,0.0
1,0.0
16,0.029166666666666667
14,0.01098901098901099
0,0.05
0,0.025
3,0.0
10,0.022222222222222223
4,0.08333333333333333
9,0.027777777777777776
1,0.0
3,0.0
38,0.01885369532428356
24,0.054022988505747126
1,0.0
5,0.0
8,0.07142857142857142
8,0.0
16,0.022427184466019417
0,0.0
8,0.022727272727272728
5,0.0
1,0.0
2,0.0
0,0.0
0,0.0
1,0.0
0,0.015151515151515152
3,0.0
5,0.0
2,0.022435409370082735
2,0.0
41,0.050921861281826165
8,0.04079254079254079
6,0.0
1,0.0
5,0.0
15,0.01904761904761905
32,0.01638477801268499
8,0.0380952380952381
10,0.022222222222222223
1,0.0
2,0.0
28,0.041005291005291
2,0.0
43,0.032668881506090805
3,0.0
18,0.0
43,0.0221483942414175
16,0.0125
48,0.011904761904761904
20,0.0
18,0.08683853459972862
4,0.08333333333333333
2,0.0
5,0.16666666666666666
16,0.004166666666666667
8,0.017857142857142856
8,0.08974358974358974
4,0.03858350951374207
12,0.06565656565656566
28,0.015873015873015872
22,0.03333333333333333
2,0.0
0,0.03333333333333333
8,0.0
0,0.0
2,0.0
0,0.0
0,0.0
2,0.0
2,0.0
10,0.044444444444444446
23,0.005928853754940711
11,0.0
0,0.0
15,0.0
1,0.0
1,0.006938020351526364
8,0.017857142857142856
1,0.0
1,0.0
6,0.0
1,0.0
24,0.0036231884057971015
0,0.0
13,0.0
1,0.0
12,0.0
3,0.0
1,0.0
0,0.0
0,0.0
6,0.13333333333333333
0,0.043859649122807015
3,0.012123484564429446
22,0.004329004329004329
4,0.03983417447728911
0,0.0
0,0.0010802469135802468
2,0.0
4,0.0
1,0.0
13,0.013071895424836602
1,0.0
8,0.03571428571428571
2,0.0
8,0.0
1,0.0
1,0.0
10,0.0
15,0.0
1,0.0
3,0.0
1,0.0
1,0.0
4,0.0
10,0.0
16,0.0125
4,0.0
1,0.0
2,0.0
1,0.0
2,0.0
11,0.0
4,0.0
2,0.0
1,0.0
5,0.0
13,0.00641025641025641
4,0.0
3,0.0
4,0.0
1,0.0
2,0.0
4,0.0
2,0.0
7,0.0
3,0.0
2,0.0
1,0.0
1,0.0
7,0.023809523809523808
1,0.0
3,0.0
2,0.0
7,0.0
0,0.0
1,0.0
1,0.0
0,0.0
4,0.0
1,0.0
2,0.0
5,0.0
0,0.0
14,0.02197802197802198
0,0.0
22,0.010822510822510822
6,0.03333333333333333
2,0.0
1,0.0
6,0.03333333333333333
1,0.0
2,0.0
1,0.0
4,0.0
0,0.013888888888888888
10,0.05555555555555555
5,0.0
7,0.07142857142857142
0,0.0020238095238095236
1,0.0
4,0.017857142857142856
4,0.25
1,0.0
1,0.0
12,0.04
2,0.0
6,0.0
5,0.0
11,0.1
4,0.0
1,0.0
4,0.07142857142857142
6,0.03333333333333333
5,0.0
4,0.0
5,0.0
2,0.0
9,0.041666666666666664
1,0.0
1,0.0
1,0.0
3,0.16666666666666666
2,0.0
1,0.0
3,0.0
1,0.0
1,0.0
1,0.0
2,0.0
4,0.0
2,0.0
2,0.009569377990430622
2,0.0
1,0.16666666666666666
1,0.0
3,0.16666666666666666
3,0.0
1,0.0
3,0.0
6,0.1
8,0.0
2,0.0
1,0.0
2,0.0
1,0.0
4,0.08333333333333333
29,0.0049261083743842365
9,0.041666666666666664
1,0.0
1,0.0
5,0.05
1,0.0
2,0.5
1,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
1,0.0
1,0.0
2,0.0
1,0.0
5,0.15
2,0.0
1,0.0
1,0.0
2,0.0
2,0.5
3,0.16666666666666666
3,0.0
1,0.0
9,0.1527777777777778
1,0.0
2,0.0
4,0.1
4,0.0
1,0.0
8,0.017857142857142856
2,0.0
7,0.023809523809523808
1,0.0
3,0.0
2,0.0
2,0.0
1,0.0
1,0.0
2,0.5
2,0.0
3,0.0
1,0.0
5,0.0
2,0.0
5,0.05
2,0.0
3,0.0
2,0.0
1,0.0
3,0.0
1,0.0
0,0.02032520325203252
1,0.013924050632911392
3,0.16666666666666666
17,0.05514705882352941
8,0.05357142857142857
3,0.0
8,0.0
2,0.0
0,0.0
43,0.0005537098560354374
0,0.0
0,0.0
0,0.05555555555555555
1,0.007070707070707071
8,0.03571428571428571
0,0.0
6,0.0
1,0.0
0,0.0
2,0.0
10,0.0
9,0.0
0,0.047692307692307694
2,0.0
0,0.0
1,0.0
0,0.0
3,0.0
18,0.00980392156862745
6,0.0
0,0.011111111111111112
1,0.0
1,0.0
1,0.0
12,0.007575757575757576
4,0.0
0,0.0
1,0.0
0,0.011111111111111112
28,0.0481283422459893
0,0.0
4,0.0
4,0.0
9,0.0
8,0.0
0,0.0459830866807611
2,0.011675349946644906
3,0.047435897435897434
19,0.018421052631578946
0,0.0
0,0.004329004329004329
3,0.009523809523809525
1,0.0
1,0.0
0,0.0
0,0.0
0,0.0
2,0.0
0,0.03333333333333333
4,0.0
92,0.014497422680412372
0,0.0
0,0.0
2,0.0
3,0.0
0,0.06005398110661268
1,0.0
0,0.02727272727272727
12,0.00641025641025641
5,0.0
8,0.0367965367965368
0,0.019217330538085255
6,0.0
17,0.04411764705882353
29,0.0012315270935960591
1,0.0
28,0.048344118766653975
12,0.03333333333333333
6,0.06666666666666667
4,0.0
1,0.0
1,0.0
0,0.0
4,0.0
15,0.13478260869565217
0,0.04
5,0.010918114143920596
15,0.02857142857142857
3,0.0
7,0.0
0,0.03218390804597701
38,0.02275960170697013
0,0.0
2,0.0
1,0.03333333333333333
0,0.0
0,0.0
2,0.0
0,0.026056244168999067
39,0.004723346828609987
15,0.03333333333333333
5,0.1
51,0.004313725490196078
3,0.0
7,0.0
10,0.0
94,0.05523477502995969
3,0.0
3,0.0
1,0.0
1,0.0
13,0.0
2,0.0
2,0.0
1,0.0
3,0.0
8,0.0
2,0.0
1,0.0
4,0.0
2,0.0
1,0.0
9,0.05555555555555555
0,0.17857142857142858
0,0.010526315789473684
1,0.0
1,0.0
2,0.0
5,0.0
1,0.0
1,0.0
5,0.0
2,0.0
3,0.04540420819490587
1,0.0
12,0.015151515151515152
0,0.0
0,0.0
6,0.06340579710144928
5,0.0
7,0.0
0,0.0
1,0.0
0,0.0
0,0.0
0,0.03205128205128205
2,0.0
17,0.07646474677259185
27,0.045653229723166586
0,0.0
0,0.0
6,0.0
0,0.1
0,0.0
0,0.0
1,0.0
2,0.0
8,0.0
2,0.0
1,0.0
1,0.0
0,0.04523809523809524
1,0.0
0,0.022222222222222223
0,0.004329004329004329
19,0.005847953216374269
0,0.008912655971479501
9,0.041666666666666664
1,0.0
1,0.0
4,0.0
4,0.08333333333333333
1,0.0
1,0.0
9,0.027777777777777776
1,0.0
1,0.0
4,0.0
1,0.017857142857142856
0,0.034420289855072464
7,0.036585365853658534
8,0.0
16,0.024630541871921183
5,0.0
13,0.01282051282051282
24,0.010869565217391304
5,0.1
3,0.0
5,0.0
6,0.13333333333333333
0,0.0
12,0.025
2,0.0
0,0.0
0,0.004554865424430642
1,0.0
5,0.05
3,0.06944444444444445
1,0.0
21,0.004761904761904762
10,0.04450757575757576
8,0.03571428571428571
1,0.0
3,0.0
2,0.0
1,0.0
12,0.022727272727272728
4,0.0
3,0.0
1,0.0
3,0.0
1,0.0
4,0.0
31,0.0032258064516129032
4,0.0
2,0.0
6,0.0
2,0.0
3,0.16666666666666666
2,0.0
2,0.0
1,0.0
2,0.018461538461538463
1,0.0
1,0.0
1,0.0
4,0.0
1,0.0
0,0.013888888888888888
1,0.0
2,0.0
3,0.0
12,0.007575757575757576
0,0.0
0,0.0
0,0.014439096630877453
3,0.0
1,0.0
7,0.03571428571428571
31,0.047619047619047616
1,0.0
2,0.0
8,0.07142857142857142
4,0.0
2,0.0
12,0.015151515151515152
11,0.00909090909090909
2,0.0
1,0.0
3,0.0
2,0.0
6,0.0
17,0.003676470588235294
3,0.0
0,0.001976284584980237
8,0.0
2,0.0
1,0.0
38,0.005689900426742532
1,0.0
0,0.032679738562091505
2,0.0
0,0.0
1,0.0
2,0.0
2,0.0
9,0.013888888888888888
4,0.0
3,0.0
0,0.0
0,0.047619047619047616
0,0.022222222222222223
0,0.022222222222222223
10,0.013289036544850499
12,0.027065527065527065
22,0.02666666666666667
0,0.0
0,0.03333333333333333
8,0.03571428571428571
0,0.0
7,0.03576864535768645
0,0.023809523809523808
1,0.0
2,0.0
4,0.0
0,0.0
0,0.0
0,0.04395604395604396
30,0.009195402298850575
3,0.03308823529411765
8,0.03571428571428571
0,0.03594771241830065
14,0.0165260736196319
9,0.0
4,0.0
4,0.0
34,0.024955436720142603
5,0.0
29,0.014778325123152709
47,0.049585672280139
48,0.05790586991010047
6,0.015664160401002505
1,0.0
26,0.0015384615384615385
8,0.038461538461538464
11,0.0
0,0.0
9,0.07387057387057387
2,0.034408602150537634
6,0.26666666666666666
10,0.2222222222222222
5,0.15
14,0.15714285714285714
24,0.050724637681159424
0,0.019013409961685823
6,0.0
1,0.0
1,0.0
16,0.029166666666666667
4,0.0
4,0.0
5,0.037551020408163265
1,0.0
1,0.0
9,0.06944444444444445
9,0.0
3,0.019230769230769232
10,0.10686600221483943
3,0.0
5,0.2
51,0.03803921568627451
10,0.03278988825792269
2,0.11904761904761904
2,0.0
17,0.07602339181286549
4,0.0
2,0.006818181818181818
7,0.0
13,0.012987012987012988
7,0.03409090909090909
11,0.00909090909090909
5,0.0
5,0.0
2,0.0
8,0.03571428571428571
2,0.0
3,0.0
16,0.0125
3,0.0
6,0.03333333333333333
1,0.0
5,0.0
1,0.0
2,0.0
9,0.013888888888888888
3,0.0
4,0.0
1,0.0
0,0.0
0,0.0
2,0.0
2,0.0
42,0.0272938443670151
1,0.0
2,0.0
7,0.023809523809523808
2,0.0
0,0.0
0,0.0
0,0.0
0,0.015151515151515152
14,0.027472527472527472
0,0.01600985221674877
20,0.002380952380952381
1,0.0
6,0.016576576576576577
5,0.0
12,0.045454545454545456
2,0.5
1,0.0
2,0.0
3,0.0
2,0.0
1,0.0
13,0.01282051282051282
3,0.0
3,0.0
0,0.0
0,0.0
11,0.0
1,0.0
9,0.0
0,0.0
5,0.0
0,0.0
29,0.0049261083743842365
2,0.0
2,0.0
9,0.04833333333333333
1,0.0
3,0.0
30,0.008045977011494253
3,0.16666666666666666
15,0.04600606673407482
9,0.0
6,0.03333333333333333
6,0.03279059249208503
4,0.0
12,0.03787878787878788
7,0.07142857142857142
7,0.16666666666666666
3,0.16666666666666666
31,0.008602150537634409
14,0.03296703296703297
16,0.016666666666666666
27,0.018518518518518517
5,0.05
6,0.06666666666666667
88,0.04054179638492635
6,0.03333333333333333
33,0.016098484848484848
2,0.0
3,0.3333333333333333
4,0.08333333333333333
2,0.0
16,0.025
3,0.16666666666666666
9,0.07525252525252525
7,0.023809523809523808
10,0.09713855421686747
4,0.0472972972972973
7,0.09047619047619047
13,0.019230769230769232
18,0.013071895424836602
1,0.0
27,0.01282051282051282
25,0.06673654786862335
2,0.5
1,0.0
2,0.040697674418604654
7,0.023809523809523808
20,0.018421052631578946
77,0.010423786739576214
8,0.05357142857142857
7,0.0
22,0.034420289855072464
1,0.0
0,0.034859876965140126
4,0.08181818181818182
2,0.0
18,0.00980392156862745
0,0.014204545454545454
15,0.014285714285714285
0,0.022727272727272728
0,0.0
0,0.05357142857142857
0,0.008902471432367791
12,0.12121212121212122
40,0.05647590361445783
5,0.0
2,0.0
3,0.0
10,0.12380952380952381
2,0.0
11,0.00909090909090909
1,0.0
4,0.0
2,0.0
9,0.013888888888888888
2,0.0
8,0.0
1,0.0
13,0.038461538461538464
1,0.0
4,0.16666666666666666
16,0.03333333333333333
4,0.0
7,0.0
1,0.0
5,0.15
11,0.00909090909090909
1,0.017857142857142856
2,0.0
24,0.0036231884057971015
3,0.0
1,0.0
9,0.06944444444444445
6,0.017017543859649122
1,0.0
7,0.07142857142857142
1,0.0
13,0.07051282051282051
5,0.0
1,0.0
12,0.033428165007112376
4,0.0
6,0.03333333333333333
1,0.0
2,0.0
2,0.0
1,0.0
4,0.0
9,0.09722222222222222
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.041666666666666664
0,0.05057471264367816
0,0.0
2,0.0
1,0.0
0,0.016666666666666666
15,0.023809523809523808
6,0.0
0,0.07142857142857142
8,0.01383399209486166
1,0.0
